authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000
"Becker, J.","12.1038017, 42.0025833, 12.1038017, 42.0025833",2017-11-01T14:47:07Z,jbecker,1,Representative location based on OpenStreetMap.,sanctuary,"{""type"": ""Point"", ""coordinates"": [12.1038017, 42.0025833]}",osm-location-of-santuario-del-manganello,precise,representative,-30,-750,2018-10-08T09:31:59Z,/places/248622162/osm-location-of-santuario-del-manganello,/places/248622162,42.0025833,"42.0025833,12.1038017",12.1038017,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Santuario del Manganello,3d05e5dd9ab1420e911cc1327a2a2b32,,,,,41,Prehistory,EUROPE,-2000
"Becker, J.","25.866722, 35.118, 25.866722, 35.118",2012-02-06T17:12:46Z,jbecker,9,,unknown,"{""type"": ""Point"", ""coordinates"": [25.866722, 35.118]}",azoria-acropolis,precise,representative,-30,-750,2012-02-14T21:39:11Z,/places/180252821/azoria-acropolis,/places/180252821,35.118,"35.118,25.866722",25.866722,,AH,"archaic,hellenistic-republican","-750.0,-30.0",Azoria acropolis,c24648a5373f74ad56132cf3a23385e3,,,,,41,Prehistory,EUROPE,-2000
"Vitale, V., J. Prag","15.2590759, 37.0750458, 15.2590759, 37.0750458",2016-01-26T15:47:50Z,vvitale,3,"Representative location of the ancient burial area called Necropoli del Fusco in Syracuse, near the modern War Cemetery, based on a representative point derived from an OpenStreetMap node.","cemetery,","{""type"": ""Point"", ""coordinates"": [15.2590759, 37.0750458]}",osm-location-of-the-necropoli-del-fusco,precise,representative,-30,-750,2016-01-28T01:37:55Z,/places/895916364/osm-location-of-the-necropoli-del-fusco,/places/895916364,37.0750458,"37.0750458,15.2590759",15.2590759,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of the Necropoli del Fusco,d45ac9a547ac545932d7dfb67c92941f,,,,,42,Prehistory,EUROPE,-2000
"Becker, J.","10.3230409, 36.8409911, 10.3230409, 36.8409911",2014-03-15T16:15:47Z,jbecker,2,Representative location based on OpenStreetMap.,"cemetery,","{""type"": ""Point"", ""coordinates"": [10.3230409, 36.8409911]}",location-of-tophet,precise,representative,-30,-750,2018-06-11T22:12:54Z,/places/908696791/location-of-tophet,/places/908696791,36.8409911,"36.8409911,10.3230409",10.3230409,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Tophet de SalammbÃ´,64823c4f13672e1e5d9750fded616ce2,,,,,40,Prehistory,EUROPE,-2000
"Mak, J., J. Lipscomb, J. Garza, A. Rabinowitz, A. Hardy","22.501278, 38.482353, 22.501278, 38.482353",2015-05-04T01:56:16Z,Jonathan Mak,8,Representative point for the Temple of Apollo at Delphi derived from Google Earth satellite imagery.,temple-2,"{""type"": ""Point"", ""coordinates"": [22.501278, 38.482353]}",temple-of-apollo-at-delphi,precise,representative,640,-750,2017-04-03T15:55:40Z,/places/464482219/temple-of-apollo-at-delphi,/places/464482219,38.482353,"38.482353,22.501278",22.501278,"apollo, Theater, Altar, Delphi, Temple, Siphnians, Shrine, Treasury, Oracle, Apollo, Prophesy",ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",Imagery location of Temple of Apollo at Delphi,3d6c6d1e20ae72eb0b5493a8a0cd5733,,,,,40,Prehistory,EUROPE,-2000
"Becker, J., A. Hardy, J. Lipscomb, J. Garza, J. Lipscomb, J. Mak","22.500812, 38.4820187, 22.501518, 38.4825421",2016-07-25T21:29:50Z,jbecker,2,Location based on OpenStreetMap,"temple-2,","{""type"": ""Polygon"", ""coordinates"": [[[22.5010056, 38.4820187], [22.500812, 38.4821926], [22.5013244, 38.4825421], [22.501518, 38.4823682], [22.5010056, 38.4820187]]]}",osm-location-of-ii-ii-iiii-i-ii1-2i-i,precise,"representative,",640,-750,2017-02-24T19:41:06Z,/places/464482219/osm-location-of-ii-ii-iiii-i-ii1-2i-i,/places/464482219,38.4822804,"38.4822804,22.501165",22.501165,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",OSM location of ÎÎ±ÏŒÏ‚ Î‘Ï€ÏŒÎ»Î»Ï‰Î½Î¿Ï‚,89aaa30f399243949014132d730d3ec1,,,,,41,Prehistory,EUROPE,-2000
"Mursinna, R., M. Do, J. Becker, E. Fisher, J. Leonard","21.8522645, 32.8233688, 21.8527688, 32.8236541",2019-02-02T02:55:17Z,rmursinna,2,Representative location based on OpenStreetMap.,temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[21.8527057, 32.8233688], [21.8522645, 32.8234855], [21.8523276, 32.8236541], [21.8527688, 32.8235373], [21.8527057, 32.8233688]]]}",osm-location-of-apollo-sanctuary,precise,representative,640,-750,2019-02-02T02:58:53Z,/places/464482220/osm-location-of-apollo-sanctuary,/places/464482220,32.82351143,"32.823511431,21.8525166344",21.85251663,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",OSM location of Apollo sanctuary,078ac990353c4feb86a6011f51ea8296,,,,,41,Prehistory,EUROPE,-2000
"Wilkes, J., D. R. Talbert, T. Elliott, S. Gillies","19.449834, 41.31625, 19.449834, 41.31625",2011-02-25T22:11:41Z,J.J. Wilkes,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [19.449834, 41.31625]}",darmc-location-24631,precise,representative,300,-750,2018-06-07T21:40:47Z,/places/481818/darmc-location-24631,/places/481818,41.31625,"41.31625,19.449834",19.449834,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24631,e1bc61d70a47206ffc3021162f3aef83,,,,,41,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","19.444876, 41.316435, 19.444876, 41.316435",2012-10-20T22:13:50Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [19.444876, 41.316435]}",dare-location,precise,representative,640,-750,2018-06-07T21:40:47Z,/places/481818/dare-location,/places/481818,41.316435,"41.316435,19.444876",19.444876,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,8998814e3ba299e7505a1f6e40796cf3,,,,,42,Prehistory,EUROPE,-2000
"Wilkes, J., R. Talbert, T. Elliott, S. Gillies","20.0, 41.0, 21.0, 42.0",2010-06-24T10:08:22Z,J.J. Wilkes,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 41.0], [20.0, 42.0], [21.0, 42.0], [21.0, 41.0], [20.0, 41.0]]]}",batlas-location,rough,representative,-30,-750,2012-02-15T00:32:08Z,/places/481829/batlas-location,/places/481829,41.5,"41.5,20.5",20.5,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Barrington Atlas location,8b4fa3b62430ecf46badfc73013f447d,,,,,42,Prehistory,EUROPE,-2000
"Wilkes, J., R. Talbert, T. Elliott, S. Gillies","19.0, 41.0, 20.0, 42.0",2010-06-24T10:10:34Z,J.J. Wilkes,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[19.0, 41.0], [19.0, 42.0], [20.0, 42.0], [20.0, 41.0], [19.0, 41.0]]]}",batlas-location,rough,representative,300,-750,2018-06-07T21:02:25Z,/places/482012/batlas-location,/places/482012,41.5,"41.5,19.5",19.5,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Barrington Atlas location,1835bd9bc0e9db9eb19563e6b3a61573,,,,,40,Prehistory,EUROPE,-2000
"Wilkes, J., R. Talbert, T. Elliott, S. Gillies","21.0, 42.0, 22.0, 43.0",2010-06-24T10:10:42Z,J.J. Wilkes,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[21.0, 42.0], [21.0, 43.0], [22.0, 43.0], [22.0, 42.0], [21.0, 42.0]]]}",batlas-location,rough,representative,-330,-750,2012-02-15T00:33:21Z,/places/482023/batlas-location,/places/482023,42.5,"42.5,21.5",21.5,,AC,"archaic,classical","-750.0,-330.0",Barrington Atlas location,db46e2d16c63fa27a7b0fed7b1267995,,,,,39,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","21.820987, 40.165157, 21.820987, 40.165157",2011-03-10T01:49:30Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [21.820987, 40.165157]}",darmc-location-23924,precise,representative,300,-750,2018-06-08T11:26:48Z,/places/491511/darmc-location-23924,/places/491511,40.165157,"40.165157,21.820987",21.820987,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 23924,507030e3b1e38f43e7c576ec56e716d4,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.317606, 40.485826, 22.317606, 40.485826",2011-03-10T02:15:35Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [22.317606, 40.485826]}",darmc-location-24558,precise,representative,300,-750,2018-06-07T20:46:02Z,/places/491512/darmc-location-24558,/places/491512,40.485826,"40.485826,22.317606",22.317606,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24558,12db62c39bc059f29af882e2d77f1d12,,,,,37,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","22.321872, 40.480092, 22.321872, 40.480092",2012-10-20T22:16:04Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [22.321872, 40.480092]}",dare-location,precise,representative,300,-750,2018-06-07T20:46:02Z,/places/491512/dare-location,/places/491512,40.480092,"40.480092,22.321872",22.321872,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARE Location,0eeb3d1369d2e1a50fe9b875353a0c9f,,,,,44,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.879124, 40.439481, 22.879124, 40.439481",2011-03-09T18:38:34Z,E.N. Borza,1,1M scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [22.879124, 40.439481]}",darmc-location-1069,precise,representative,-30,-750,2012-02-15T00:34:04Z,/places/491513/darmc-location-1069,/places/491513,40.439481,"40.439481,22.879124",22.879124,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",DARMC location 1069,29d4ecbb137a5258b0892e82f0f8547f,,,,,53,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","23.436606, 40.099366, 23.436606, 40.099366",2011-03-10T01:54:26Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [23.436606, 40.099366]}",darmc-location-24035,precise,representative,300,-750,2018-06-08T11:54:24Z,/places/491525/darmc-location-24035,/places/491525,40.099366,"40.099366,23.436606",23.436606,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24035,9f9c599a8ddebd76c8cc48f97a1f8727,,,,,53,Prehistory,EUROPE,-2000
"Becker, J., T. Elliott","23.718611, 37.978333, 23.718611, 37.978333",2013-01-26T19:08:13Z,jbecker,3,Representative point location derived from analysis of Google Earth imagery.,"cemetery,","{""type"": ""Point"", ""coordinates"": [23.718611, 37.978333]}",representative-location,precise,representative,640,-750,2017-10-27T18:57:49Z,/places/97294452/representative-location,/places/97294452,37.978333,"37.978333,23.718611",23.718611,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",Imagery Location of Kerameikos,37cb48bd6c27442e22ec0de4d54288f1,,,,,38,Prehistory,EUROPE,-2000
"Becker, J.","11.6358965, 42.6608222, 11.6358965, 42.6608222",2014-02-15T17:51:19Z,jbecker,1,Location based on OpenStreetMap,"road,","{""type"": ""Point"", ""coordinates"": [11.6358965, 42.6608222]}",via-cava-del-cavone-sovana,precise,representative,300,-750,2019-07-30T20:41:15Z,/places/710805922/via-cava-del-cavone-sovana,/places/710805922,42.6608222,"42.6608222,11.6358965",11.6358965,,ACH,"archaic,classical,hellenistic-roman-early-empire","-750.0,300.0","Via cava del Cavone, Sovana",65fc58f3798d283625c5078f8b34e814,,,,,40,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","28.415631, 38.434416, 28.415631, 38.434416",2011-08-12T23:45:02Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [28.415631, 38.434416]}",darmc-location-33078,precise,representative,-330,-750,2012-02-14T22:06:22Z,/places/208943404/darmc-location-33078,/places/208943404,38.434416,"38.434416,28.415631",28.415631,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33078,74a8cbec08cb69622e546082c2a68df6,,,,,43,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","28.203587, 38.178592, 28.203587, 38.178592",2011-08-12T23:45:04Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [28.203587, 38.178592]}",darmc-location-33058,precise,representative,-330,-750,2012-02-14T22:06:22Z,/places/208943405/darmc-location-33058,/places/208943405,38.178592,"38.178592,28.203587",28.203587,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33058,0a68da74d4ab46f09d0b1d7ef461307e,,,,,40,Prehistory,EUROPE,-2000
"Foss, C., G. Reger, S. Mitchell, DARMC, R. Talbert, S. Gillies, T. Elliott","28.241389, 38.208584, 28.241389, 38.208584",2011-08-12T23:45:05Z,"C. Foss, G. Reger, S. Mitchell",2,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,"tumulus,","{""type"": ""Point"", ""coordinates"": [28.241389, 38.208584]}",darmc-location-33059,precise,representative,-330,-750,2014-01-29T02:38:07Z,/places/208943406/darmc-location-33059,/places/208943406,38.208584,"38.208584,28.241389",28.241389,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33059,152f6e1dcc5da43ea423a5657906f536,,,,,40,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","28.294338, 38.173526, 28.294338, 38.173526",2011-08-12T23:45:08Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [28.294338, 38.173526]}",darmc-location-33060,precise,representative,-330,-750,2012-02-14T22:06:23Z,/places/208943407/darmc-location-33060,/places/208943407,38.173526,"38.173526,28.294338",28.294338,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33060,4509ab918a23a9b7d74df5d80ff23d46,,,,,40,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","27.597557, 38.498911, 27.597557, 38.498911",2011-08-12T23:46:21Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [27.597557, 38.498911]}",darmc-location-33053,precise,representative,-330,-750,2012-02-14T22:06:36Z,/places/208943451/darmc-location-33053,/places/208943451,38.498911,"38.498911,27.597557",27.597557,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33053,627a581b93067d9fe51449497a9cbb47,,,,,42,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","27.56228, 38.39285, 27.56228, 38.39285",2011-08-12T23:46:24Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [27.56228, 38.39285]}",darmc-location-33054,precise,representative,-330,-750,2012-02-14T22:06:36Z,/places/208943452/darmc-location-33054,/places/208943452,38.39285,"38.39285,27.56228",27.56228,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33054,5165ddae9f21d9cfa30999db86ec9923,,,,,42,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","27.718104, 38.474088, 27.718104, 38.474088",2011-08-12T23:46:26Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [27.718104, 38.474088]}",darmc-location-33055,precise,representative,-330,-750,2012-02-14T22:06:37Z,/places/208943453/darmc-location-33055,/places/208943453,38.474088,"38.474088,27.718104",27.718104,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33055,637c39b950880bc0c259ef28b19b56e8,,,,,42,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","27.827848, 38.494906, 27.827848, 38.494906",2011-08-12T23:46:27Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [27.827848, 38.494906]}",darmc-location-33056,precise,representative,-330,-750,2012-02-14T22:06:37Z,/places/208943454/darmc-location-33056,/places/208943454,38.494906,"38.494906,27.827848",27.827848,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33056,b2fda2c6a9c6fa9e1757b4cab5e90946,,,,,42,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","27.925051, 38.494009, 27.925051, 38.494009",2011-08-12T23:46:29Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [27.925051, 38.494009]}",darmc-location-33057,precise,representative,-330,-750,2012-02-14T22:06:37Z,/places/208943455/darmc-location-33057,/places/208943455,38.494009,"38.494009,27.925051",27.925051,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33057,fdff4b07f24e2eb353dd82c53d92cee0,,,,,42,Prehistory,EUROPE,-2000
"Foss, C., S. Mitchell, G. Reger, DARMC, R. Talbert, T. Elliott, S. Gillies","27.801722, 38.135706, 27.801722, 38.135706",2011-08-12T23:46:30Z,"C. Foss, S. Mitchell, G. Reger",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [27.801722, 38.135706]}",darmc-location-33062,precise,representative,-330,-750,2012-02-14T22:06:37Z,/places/208943456/darmc-location-33062,/places/208943456,38.135706,"38.135706,27.801722",27.801722,,AC,"archaic,classical","-750.0,-330.0",DARMC location 33062,4e87784b937d33789efef4b4cd15ffbb,,,,,37,Prehistory,EUROPE,-2000
"Becker, J.","12.0017767, 42.2253947, 12.0017767, 42.2253947",2019-06-18T15:16:33Z,jbecker,,Representative location based on OpenStreetMap.,cemetery,"{""type"": ""Point"", ""coordinates"": [12.0017767, 42.2253947]}",location-of-casale-vignale-necropolis,precise,representative,-330,-750,2019-07-16T23:30:22Z,/places/830662330/location-of-casale-vignale-necropolis,/places/830662330,42.2253947,"42.2253947,12.0017767",12.0017767,,AC,"archaic,classical","-750.0,-330.0",OSM location of Casale Vignale necropolis,025fcd06dff941ff959b436fd6401bef,,,,,36,Prehistory,EUROPE,-2000
"Becker, J.","11.6556908, 42.6338798, 11.6556908, 42.6338798",2018-12-15T20:42:06Z,jbecker,2,Representative location based on OpenStreetMap.,cemetery,"{""type"": ""Point"", ""coordinates"": [11.6556908, 42.6338798]}",osm-location-of-necropoli-di-san-giuseppe,precise,representative,-550,-750,2019-02-28T22:40:18Z,/places/595928541/osm-location-of-necropoli-di-san-giuseppe,/places/595928541,42.6338798,"42.6338798,11.6556908",11.6556908,,A,archaic,"-750.0,-550.0",OSM location of Necropoli di San Giuseppe,cfa2f1871c7849499f3b00b18d108d7a,,,,,36,Prehistory,EUROPE,-2000
"Spock, H., M. Lubenow, A. Schaub, J. Aguilar, J. Tran, J. Becker","23.538114, 38.0405449, 23.5391088, 38.0412749",2016-08-03T11:53:29Z,"hspock, Morgan Lubenow, Allison Schaub, jpaguilar, John Tran",1,Location based on OpenStreetMap,"sanctuary,","{""type"": ""Polygon"", ""coordinates"": [[[23.5388185, 38.0405449], [23.538114, 38.0408301], [23.5384043, 38.0412749], [23.5391088, 38.0409897], [23.5389764, 38.0407868], [23.5388185, 38.0405449]]]}",osm-location-of-i-iui-iuiii-r-ii1i-i1-2,precise,"representative,",300,-750,2016-08-03T12:00:31Z,/places/408217405/osm-location-of-i-iui-iuiii-r-ii1i-i1-2,/places/408217405,38.04091177,"38.0409117715,23.5386318417",23.53863184,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of Î¤ÎµÎ»ÎµÏƒÏ„Î®ÏÎ¹Î¿Î½,e1a07d1c22494b31b777d953dccceec3,,,,,39,Prehistory,EUROPE,-2000
"Becker, J., T. Blackburn, R. Holcomb, D. Emery, J. Tallmer","23.7189316, 37.9784536, 23.7189316, 37.9784536",2020-07-16T14:28:00Z,jbecker,2,Representative location based on OpenStreetMap,city-gate,"{""type"": ""Point"", ""coordinates"": [23.7189316, 37.9784536]}",osm-location-of-dipylon-gate,precise,representative,300,-750,2020-07-16T14:30:04Z,/places/310115518/osm-location-of-dipylon-gate,/places/310115518,37.9784536,"37.9784536,23.7189316",23.7189316,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of Dipylon gate,ba248292628a4646a511681701c55a00,,,,,37,Prehistory,EUROPE,-2000
"Becker, J.","12.8917156, 41.839275, 12.8917156, 41.839275",2013-02-13T23:38:41Z,jbecker,3,Location based on OpenStreetMap; the cave of Fortuna.,"cave,sanctuary,","{""type"": ""Point"", ""coordinates"": [12.8917156, 41.839275]}",antro-delle-sorti,precise,representative,300,-750,2018-07-11T01:06:10Z,/places/69910488/antro-delle-sorti,/places/69910488,41.839275,"41.839275,12.8917156",12.8917156,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of Antro delle Sorti,e18e99958bc1005ef25affdf2610e966,,,,,37,Prehistory,EUROPE,-2000
"Becker, J., R. Horne","11.1635884, 42.8290888, 11.1635884, 42.8290888",2015-12-13T19:22:41Z,jbecker,2,Representative location based on OpenStreetMap.,"city-wall,","{""type"": ""Point"", ""coordinates"": [11.1635884, 42.8290888]}",osm-location-of-city-wall,precise,"representative,",-330,-750,2018-06-05T21:14:12Z,/places/999951524/osm-location-of-city-wall,/places/999951524,42.8290888,"42.8290888,11.1635884",11.1635884,,AC,"archaic,classical","-750.0,-330.0",OSM location of city wall,888d364b9185cdb7c509b9dff18c996b,,,,,38,Prehistory,EUROPE,-2000
"Becker, J.","11.1594685, 42.8289787, 11.1594685, 42.8289787",2013-07-02T21:17:19Z,jbecker,1,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [11.1594685, 42.8289787]}",osm-location-of-casa-dellimpluvium,precise,representative,-330,-750,2018-06-05T21:27:16Z,/places/556055858/osm-location-of-casa-dellimpluvium,/places/556055858,42.8289787,"42.8289787,11.1594685",11.1594685,,AC,"archaic,classical","-750.0,-330.0",OSM Location of Casa dell'Impluvium,f69e062a5b14513554a498cc4f067ea2,,,,,37,Prehistory,EUROPE,-2000
"Mckee, G., J. Becker","14.1871584, 36.0365346, 14.1871584, 36.0365346",2018-06-04T16:02:52Z,gmckee,2,"Point representing the location of the Ras il-Wardija site, derived from an OpenStreetMap Node.",sanctuary,"{""type"": ""Point"", ""coordinates"": [14.1871584, 36.0365346]}",osm-location-of-ras-il-wardija,precise,representative,300,-750,2018-06-04T16:52:15Z,/places/364392646/osm-location-of-ras-il-wardija,/places/364392646,36.0365346,"36.0365346,14.1871584",14.1871584,,ACCHR,"archaic,classical,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of Ras il-Wardija,e80afde6e71c4c7582ac3adf813deac0,,,,,37,Prehistory,EUROPE,-2000
"Becker, J.","12.116667, 42.716667, 12.116667, 42.716667",2012-12-07T00:25:59Z,jbecker,2,verified in Google Earth 2012,cemetery,"{""type"": ""Point"", ""coordinates"": [12.116667, 42.716667]}",location-of-crocifisso-del-tufo-necropolis,precise,representative,-30,-750,2017-01-08T20:20:52Z,/places/195410768/location-of-crocifisso-del-tufo-necropolis,/places/195410768,42.716667,"42.716667,12.116667",12.116667,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",Imagery location of Crocifisso del Tufo necropolis,708e3df38c6e1edbcfe4f48809d0ab6a,,,,,38,Prehistory,EUROPE,-2000
"Tuttle, W., J. Becker, T. Elliott","12.481667, 41.892222, 12.481667, 41.892222",2015-07-23T18:07:05Z,wtuttle,4,"Coordinates following GeoHack, verified in Google Earth",temple-2,"{""type"": ""Point"", ""coordinates"": [12.481667, 41.892222]}",temple-of-jupiter-optimus-maximus,precise,representative,640,-750,2020-07-11T12:59:37Z,/places/871801169/temple-of-jupiter-optimus-maximus,/places/871801169,41.892222,"41.892222,12.481667",12.481667,,ACHR,"archaic,classical,hellenistic-republican,roman-early-empire-late-antique","-750.0,640.0",GeoHack location of Temple of Jupiter Optimus Maximus,eb72c6338bc0393c067d0e7bc94b9cd1,,,,,36,Prehistory,EUROPE,-2000
"Becker, J.","12.9630436, 41.5898051, 12.9630436, 41.5898051",2013-04-07T23:28:39Z,jbecker,2,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [12.9630436, 41.5898051]}",location-of-minor-acropolis,precise,"representative,",-30,-750,2019-03-18T19:51:43Z,/places/76301894/location-of-minor-acropolis,/places/76301894,41.5898051,"41.5898051,12.9630436",12.9630436,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Minor Acropolis,5147c8672cc30a4bafd92aa7fdb3d617,,,,,38,Prehistory,EUROPE,-2000
"Bertrand, E., D. R. Talbert, T. Elliott, S. Gillies","5.782979, 44.478069, 5.782979, 44.478069",2011-03-10T01:42:30Z,E. Bertrand,2,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [5.782979, 44.478069]}",darmc-location-23720,precise,representative,-330,-750,2012-02-14T21:33:50Z,/places/167706/darmc-location-23720,/places/167706,44.478069,"44.478069,5.782979",5.782979,,AC,"archaic,classical","-750.0,-330.0",DARMC location 23720,39481a9870bb0ea97167480d3bae7705,,,,,37,Prehistory,EUROPE,-2000
