authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000,2000,timeDiff
"Becker, J.","9.498809, 30.1351287, 9.498809, 30.1351287",2013-10-26T21:32:46Z,jbecker,1,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [9.498809, 30.1351287]}",osm-location,precise,representative,2100,1700,2018-07-11T00:12:53Z,/places/582667281/osm-location,/places/582667281,30.1351287,"30.1351287,9.498809",9.498809,,M,modern,"1700.0,2100.0",OSM Location of Old Town of GhadamÃ¨s,570eb7c79d81026b589145b1297e31fd,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","16.6083, 40.6667, 16.6083, 40.6667",2013-04-02T00:09:06Z,jbecker,1,"A series of rock-cut dwellings and buildings. Coordinates after Geo-Hack, verified in Google Earth.","monument,","{""type"": ""Point"", ""coordinates"": [16.6083, 40.6667]}",location-of-the-sassi-and-the-park-of-the-rupestrian-churches-of-matera,precise,"representative,",2100,1700,2018-07-11T00:13:15Z,/places/678263113/location-of-the-sassi-and-the-park-of-the-rupestrian-churches-of-matera,/places/678263113,40.6667,"40.6667,16.6083",16.6083,UWHS,M,modern,"1700.0,2100.0",Imagery location of The Sassi and the Park of the Rupestrian Churches of Matera,c291ab871443dd9b91d41acbec5e5edc,,,,,29,Classical,AFRICA,-600,,400
"Mckee, G., J. Becker","43.9095904, 42.3229527, 43.9288864, 42.3431366",2017-07-14T14:11:13Z,gmckee,3,"Line representing a portion of the Didi Liakhvi, derived from an Open Street Map Way.",river,"{""type"": ""Polygon"", ""coordinates"": [[[43.9288864, 42.3229527], [43.9279561, 42.3232214], [43.9276879, 42.3232989], [43.9270988, 42.3235716], [43.9203694, 42.3277826], [43.9098313, 42.341845], [43.9096452, 42.3422499], [43.9095904, 42.3426512], [43.9097061, 42.3431366], [43.915553, 42.3389199], [43.9288864, 42.3229527]]]}",10d310d810d310d8-10da10d810d010ee10d510d8,precise,representative,2100,1700,2017-07-14T18:21:26Z,/places/978527351/10d310d810d310d8-10da10d810d010ee10d510d8,/places/978527351,42.33273437,"42.3327343705,43.9186071849",43.91860718,,M,modern,"1700.0,2100.0",OSM location of Didi Liakhvi,0f959193baa74300b518ebe7da581a9a,,,,,29,Classical,AFRICA,-600,,400
"Mckee, G., J. Becker","43.9125999, 42.3762931, 43.915207, 42.3783767",2017-07-14T14:36:25Z,gmckee,2,"Line representing a portion of the Didi Liakhvi, derived from an Open Street Map Way.",river,"{""type"": ""Polygon"", ""coordinates"": [[[43.9126482, 42.3762931], [43.9125999, 42.3768233], [43.9126214, 42.3769976], [43.9126643, 42.377283], [43.9128896, 42.3776158], [43.9134813, 42.3778988], [43.9142843, 42.3782737], [43.914574, 42.3783291], [43.915207, 42.3783767], [43.9126482, 42.3762931]]]}",styr-lieuakhi,precise,representative,2100,1700,2017-07-14T18:21:26Z,/places/978527351/styr-lieuakhi,/places/978527351,42.37768854,"42.3776885376,43.9135342353",43.91353424,,M,modern,"1700.0,2100.0",OSM location of Didi Liakhvi,425f330d234e444ebbb64fe0ece79b11,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","-2.6264624, 53.5457188, -2.6264624, 53.5457188",2017-04-09T18:46:28Z,jbecker,1,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-2.6264624, 53.5457188]}",osm-location-of-modern-wigan,precise,associated_modern,2100,1700,2019-09-27T20:13:03Z,/places/662928353/osm-location-of-modern-wigan,/places/662928353,53.5457188,"53.5457188,-2.6264624",-2.6264624,,M,modern,"1700.0,2100.0",OSM location of modern Wigan,e61681159b0046fc8593d04dbfdcd9ed,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","0.917361, 51.7769754, 0.917361, 51.7769754",2019-02-23T20:00:03Z,jbecker,2,Location of the modern community based on a node derived from OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [0.917361, 51.7769754]}",osm-location-of-west-mersea,precise,associated_modern,2100,1700,2019-02-26T12:15:01Z,/places/155499663/osm-location-of-west-mersea,/places/155499663,51.7769754,"51.7769754,0.917361",0.917361,,M,modern,"1700.0,2100.0",OSM location of West Mersea,2d76c02f0f5f4dc9b4a1165ee4eeb456,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","12.9513994, 41.5788716, 12.9574331, 41.5835512",2018-03-02T03:16:29Z,jbecker,1,Location based on OpenStreetMap,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[12.9535161, 41.5788716], [12.9533139, 41.579046], [12.9517, 41.5805669], [12.9513994, 41.5811359], [12.9531463, 41.5828776], [12.9533438, 41.5830637], [12.9538932, 41.5833844], [12.9546719, 41.5835347], [12.9552179, 41.5835475], [12.9554506, 41.5835512], [12.9556705, 41.5835145], [12.9558885, 41.5834669], [12.9561304, 41.5833826], [12.9564327, 41.5832617], [12.9566599, 41.5831463], [12.9568284, 41.5830217], [12.9569622, 41.5829062], [12.9570978, 41.5827432], [12.9571802, 41.5825508], [12.9572682, 41.5823108], [12.9573909, 41.5815467], [12.9574331, 41.5812646], [12.9574147, 41.5811565], [12.9573675, 41.5810724], [12.9565802, 41.5804237], [12.9535161, 41.5788716]]]}",osm-location-of-garden-of-ninfa,precise,representative,2100,1700,2018-03-04T12:59:03Z,/places/24162247/osm-location-of-garden-of-ninfa,/places/24162247,41.58140585,"41.581405851,12.954470352",12.95447035,,M,modern,"1700.0,2100.0",OSM location of Garden of Ninfa,10b51f84c8844352ac21203ad4386e68,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","12.5029953, 41.8827341, 12.5029953, 41.8827341",2018-03-03T17:51:32Z,jbecker,2,"An OpenStreetMap node provides a point location for the still-under-construction Amba Aradam/Ipponio metro station, where the archaeological remains of the Praetorian barracks have been discovered.",unknown,"{""type"": ""Point"", ""coordinates"": [12.5029953, 41.8827341]}",osm-location-of-amba-aradam-ipponio,precise,associated_modern,2100,1700,2018-03-04T13:01:51Z,/places/256068848/osm-location-of-amba-aradam-ipponio,/places/256068848,41.8827341,"41.8827341,12.5029953",12.5029953,,M,modern,"1700.0,2100.0",OSM location of Amba Aradam/Ipponio,d7dc8dfe738247928a4a126dc6801ff5,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","14.4863957, 40.7398125, 14.4863957, 40.7398125",2017-06-14T18:37:09Z,jbecker,1,Pointed location of modern hamlet of Moregine based on a node derived from OpenStreetMap. Archaeological excavations in this area have revealed pre-79 A.D. remains.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [14.4863957, 40.7398125]}",osm-location-of-modern-hamlet-of-moregine,precise,associated_modern,2100,1700,2021-03-03T23:09:45Z,/places/826462996/osm-location-of-modern-hamlet-of-moregine,/places/826462996,40.7398125,"40.7398125,14.4863957",14.4863957,,M,modern,"1700.0,2100.0",OSM location of modern hamlet of Moregine,271a98c7eb784cbaa69eecb6a20a9ce9,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","-2.3617436, 51.3818126, -2.3606453, 51.3825322",2019-10-30T20:01:27Z,jbecker,2,Representative location based on OpenStreetMap.,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[-2.3616335, 51.3818126], [-2.3616666, 51.3819163], [-2.3617436, 51.3823035], [-2.3611898, 51.3824365], [-2.3607579, 51.3825322], [-2.3606453, 51.3822665], [-2.3610813, 51.3819314], [-2.3614755, 51.3818293], [-2.3616335, 51.3818126]]]}",osm-location-of-royal-national-hospital-for,precise,associated_modern,2100,1700,2020-07-07T20:49:27Z,/places/482181609/osm-location-of-royal-national-hospital-for,/places/482181609,51.38220245,"51.3822024547,-2.36122098121",-2.361220981,,M,modern,"1700.0,2100.0",OSM location of Royal National Hospital for Rheumatic Diseases,95dafe4818c0441e91a8d1fd74efb4de,,,,,30,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","39.0462032, 12.0355606, 39.0462032, 12.0355606",2014-03-09T03:34:01Z,jbecker,3,Representative location based on OpenStreetMap.,"settlement-modern,","{""type"": ""Point"", ""coordinates"": [39.0462032, 12.0355606]}",lalibela,precise,"associated_modern,",2100,1700,2018-02-06T17:22:39Z,/places/403627900/lalibela,/places/403627900,12.0355606,"12.0355606,39.0462032",39.0462032,,M,modern,"1700.0,2100.0",OSM location of modern Lalibela,c6ecf88e7862a226d7737dfdcc010c8f,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","6.4133608, 43.0091959, 6.4133608, 43.0091959",2015-01-17T23:20:48Z,jbecker,2,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [6.4133608, 43.0091959]}",osm-location-of-port-cros-island,precise,,2100,1700,2016-08-01T12:21:49Z,/places/157929/osm-location-of-port-cros-island,/places/157929,43.0091959,"43.0091959,6.4133608",6.4133608,,M,modern,"1700.0,2100.0",OSM location of Port-Cros island,497a860c52e993bcdb28e50b529c0528,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","6.2066435, 42.9826094, 6.2066435, 42.9826094",2015-01-17T23:22:39Z,jbecker,3,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [6.2066435, 42.9826094]}",osm-location-of-ile-de-porquerolles,precise,,2100,1700,2016-08-01T15:50:01Z,/places/157929/osm-location-of-ile-de-porquerolles,/places/157929,42.9826094,"42.9826094,6.2066435",6.2066435,,M,modern,"1700.0,2100.0",OSM location of  ÃŽle de Porquerolles,8c78ac6e93f70fa8817aa2507d45fa1a,,,,,28,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","6.4705527, 43.0334547, 6.4705527, 43.0334547",2015-01-17T23:26:01Z,jbecker,2,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [6.4705527, 43.0334547]}",osm-location-of-ile-du-levant,precise,,2100,1700,2016-08-01T15:50:23Z,/places/157929/osm-location-of-ile-du-levant,/places/157929,43.0334547,"43.0334547,6.4705527",6.4705527,,M,modern,"1700.0,2100.0",OSM location of  ÃŽle du Levant,32985292d86f4978b19a7fd13c965b85,,,,,28,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","6.3628306, 43.0124817, 6.3628306, 43.0124817",2015-01-17T23:33:45Z,jbecker,2,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [6.3628306, 43.0124817]}",osm-location-of-ile-de-bagaud,precise,,2100,1700,2016-08-01T12:22:15Z,/places/157929/osm-location-of-ile-de-bagaud,/places/157929,43.0124817,"43.0124817,6.3628306",6.3628306,,M,modern,"1700.0,2100.0",OSM location of ÃŽle de Bagaud,b177f197ad14b28d80825b04c9ad511f,,,,,30,Classical,AFRICA,-600,,400
"Costa, S.","7.715921, 43.832484, 7.863035, 44.060699",2012-07-12T09:48:38Z,scosta,1,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[7.715921, 43.832484], [7.715921, 44.060699], [7.863035, 44.060699], [7.863035, 43.832484], [7.715921, 43.832484]]]}",river-extent,precise,representative,2100,1700,2012-07-12T13:33:41Z,/places/157935/river-extent,/places/157935,43.9465915,"43.9465915,7.789478",7.789478,,M,modern,"1700.0,2100.0",River extent,f140634938bebf6bdf52fe35eb5dbc01,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","7.2126343, 43.7733763, 7.2126343, 43.7733763",2013-06-19T20:49:34Z,jbecker,1,Representative modern location of a segment of the river's course based on a way derived from OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [7.2126343, 43.7733763]}",location-of-Varus-fl,precise,representative,2100,1700,2016-04-09T18:55:42Z,/places/157942/location-of-Varus-fl,/places/157942,43.7733763,"43.7733763,7.2126343",7.2126343,,M,modern,"1700.0,2100.0",OSM location of Le Var (river),b10bdbc2f5a93fef2b57f83392111ebd,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","6.0421883, 47.7018263, 6.0421883, 47.7018263",2013-05-26T02:49:41Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [6.0421883, 47.7018263]}",location-of-Arar-fl,precise,representative,2100,1700,2013-07-30T15:49:28Z,/places/167652/location-of-Arar-fl,/places/167652,47.7018263,"47.7018263,6.0421883",6.0421883,,M,modern,"1700.0,2100.0",location of Arar fl.,4e06bf750cfa34739c5e7c4211a6d0e6,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","5.6074753, 45.5871637, 5.6074753, 45.5871637",2019-04-06T02:36:37Z,jbecker,1,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [5.6074753, 45.5871637]}",osm-location-of-modern-aoste,precise,associated_modern,2100,1700,2021-01-08T11:59:40Z,/places/167659/osm-location-of-modern-aoste,/places/167659,45.5871637,"45.5871637,5.6074753",5.6074753,,M,modern,"1700.0,2100.0",OSM location of modern Aoste,4e501dfd35b74c6e9389133b6d16bbe9,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","6.7058837, 44.2650103, 6.7058837, 44.2650103",2013-10-24T01:17:35Z,jbecker,1,Location based on OpenStreetMap,"mountain,","{""type"": ""Point"", ""coordinates"": [6.7058837, 44.2650103]}",location-of-mont-pelat,precise,representative,2100,1700,2013-11-20T04:37:26Z,/places/167704/location-of-mont-pelat,/places/167704,44.2650103,"44.2650103,6.7058837",6.7058837,,M,modern,"1700.0,2100.0",location of Mont Pelat,79538c290421dc70f48879f1a6a690fe,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","6.7058837, 44.2650103, 6.7058837, 44.2650103",2014-05-03T02:50:59Z,jbecker,1,Location based on OpenStreetMap,"mountain,","{""type"": ""Point"", ""coordinates"": [6.7058837, 44.2650103]}",osm-location,precise,representative,2100,1700,2014-07-18T13:47:26Z,/places/167704/osm-location,/places/167704,44.2650103,"44.2650103,6.7058837",6.7058837,,M,modern,"1700.0,2100.0",OSM location,7c198adfaad9553c759b88cece82b9e1,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","5.5983269, 44.5495973, 5.5983269, 44.5495973",2016-07-27T00:12:12Z,jbecker,2,Representative location based on OpenStreetMap.,"mountain,","{""type"": ""Point"", ""coordinates"": [5.5983269, 44.5495973]}",osm-location-of-col-de-cabre,precise,"representative,",2100,1700,2016-09-25T03:15:17Z,/places/167780/osm-location-of-col-de-cabre,/places/167780,44.5495973,"44.5495973,5.5983269",5.5983269,,M,modern,"1700.0,2100.0",OSM location of Col de Cabre,d15e27a3499e44be89a7fa5fc64465f5,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","6.9537315, 45.4711874, 6.9537315, 45.4711874",2013-09-08T22:50:04Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [6.9537315, 45.4711874]}",location-of-Isara-fl,precise,representative,2100,1700,2013-09-13T13:06:24Z,/places/167793/location-of-Isara-fl,/places/167793,45.4711874,"45.4711874,6.9537315",6.9537315,,M,modern,"1700.0,2100.0",location of Isara fl.,4f677f51885c187fab74d7fe6b70a458,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","11.0432767, 43.4675904, 11.0432767, 43.4675904",2014-12-22T18:01:24Z,jbecker,1,Location based on OpenStreetMap,"settlement-modern,","{""type"": ""Point"", ""coordinates"": [11.0432767, 43.4675904]}",osm-location,precise,representative,2100,1700,2019-08-29T16:16:48Z,/places/203215665/osm-location,/places/203215665,43.4675904,"43.4675904,11.0432767",11.0432767,,M,modern,"1700.0,2100.0",OSM location,0d655f7fcd5f04b12f62fda16c6e07e7,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","12.4819, 41.8892, 12.4819, 41.8892",2018-09-08T13:58:42Z,jbecker,0,Representative point location for the Velabrum derived from GeoHack.,valley,"{""type"": ""Point"", ""coordinates"": [12.4819, 41.8892]}",geohack-location-of-velabrum,precise,representative,2100,1700,2018-09-25T21:11:52Z,/places/432833118/geohack-location-of-velabrum,/places/432833118,41.8892,"41.8892,12.4819",12.4819,,M,modern,"1700.0,2100.0",GeoHack location of Velabrum,e3180b77feec468d8e48bd4d0626d14c,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","22.5226845, 41.0572437, 22.5226845, 41.0572437",2013-06-04T17:27:09Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [22.5226845, 41.0572437]}",location-of-Axios-fl,precise,representative,2100,1700,2017-10-27T20:32:31Z,/places/491534/location-of-Axios-fl,/places/491534,41.0572437,"41.0572437,22.5226845",22.5226845,,M,modern,"1700.0,2100.0",location of Axios fl.,d09430df805b6da874cf35eb42202be8,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., T. Elliott","21.789167, 40.931111, 21.789167, 40.931111",2013-01-28T20:21:25Z,jbecker,2,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [21.789167, 40.931111]}",location-of-mt-voras-kaimatsala,precise,representative,2100,1700,2013-02-02T14:15:52Z,/places/491539/location-of-mt-voras-kaimatsala,/places/491539,40.931111,"40.931111,21.789167",21.789167,,M,modern,"1700.0,2100.0",location of Mt. Voras Kaimatsala,cc3cc678a74b8f71e69592f1911e18d6,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","21.7479115, 40.7083619, 21.8391298, 40.8076972",2019-12-09T15:47:51Z,jbecker,1,Representative location based on OpenStreetMap.,lake,"{""type"": ""Polygon"", ""coordinates"": [[[21.7618115, 40.7083619], [21.7504818, 40.7122656], [21.7479115, 40.7149115], [21.7545562, 40.7350873], [21.7603929, 40.7525301], [21.7614658, 40.7551634], [21.7658432, 40.7650128], [21.7800451, 40.7958568], [21.7807513, 40.7968307], [21.7827901, 40.7990883], [21.7905502, 40.8074693], [21.7906522, 40.8075444], [21.7907342, 40.8075774], [21.7911216, 40.8076947], [21.7911983, 40.8076972], [21.7929068, 40.8076485], [21.7930195, 40.8076343], [21.7932341, 40.8075957], [21.8001515, 40.8056516], [21.8011196, 40.8053702], [21.8019698, 40.804981], [21.8316256, 40.7891062], [21.8323845, 40.7886593], [21.8329918, 40.7879833], [21.8391298, 40.7733046], [21.8389611, 40.7726182], [21.8216331, 40.7460928], [21.8129213, 40.7332815], [21.8055594, 40.7276751], [21.8040723, 40.7266258], [21.765588, 40.7083619], [21.7618115, 40.7083619]]]}",osm-location-of-lake-vegoritida,precise,representative,2100,1700,2019-12-11T23:38:04Z,/places/491543/osm-location-of-lake-vegoritida,/places/491543,40.75986176,"40.7598617573,21.7944971746",21.79449717,,M,modern,"1700.0,2100.0",OSM location of Lake Vegoritida,fc4a524b62f04b1c85a98c7a4723fcb0,,,,,28,Classical,AFRICA,-600,,400
"Rabinowitz, A.","23.5916807, 40.658958, 23.5916807, 40.658958",2013-08-05T21:04:18Z,arabinowitz,4,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [23.5916807, 40.658958]}",location-of-lake-bolbe,precise,representative,2100,1700,2013-08-06T10:52:22Z,/places/491550/location-of-lake-bolbe,/places/491550,40.658958,"40.658958,23.5916807",23.5916807,,M,modern,"1700.0,2100.0",Location of Lake Bolbe,4149c0de9b893d411689ff45c4c3feca,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","22.010422, 40.525805, 22.010422, 40.525805",2013-01-28T19:57:14Z,jbecker,1,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [22.010422, 40.525805]}",location-of-bora-bermion-m,precise,representative,2100,1700,2018-06-07T21:13:30Z,/places/491551/location-of-bora-bermion-m,/places/491551,40.525805,"40.525805,22.010422",22.010422,,M,modern,"1700.0,2100.0",location of Bora/Bermion M.,cc313d5b82b5f971336fbd562ab6d03e,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","22.0060998, 40.0308248, 22.0060998, 40.0308248",2018-01-21T02:59:28Z,jbecker,1,Location based on OpenStreetMap,mountain,"{""type"": ""Point"", ""coordinates"": [22.0060998, 40.0308248]}",osm-location,precise,representative,2100,1700,2018-01-31T15:56:10Z,/places/491559/osm-location,/places/491559,40.0308248,"40.0308248,22.0060998",22.0060998,,M,modern,"1700.0,2100.0",OSM location,6f14cf79e07443279ba4daff4b0a7594,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","14.6683229, 46.2629504, 14.6683229, 46.2629504",2013-06-04T17:31:37Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [14.6683229, 46.2629504]}",location-of-Erigon-fl,precise,representative,2100,1700,2017-10-27T20:32:40Z,/places/491592/location-of-Erigon-fl,/places/491592,46.2629504,"46.2629504,14.6683229",14.6683229,,M,modern,"1700.0,2100.0",location of Erigon fl.,f53d52a799a2341e8e67779ae72e031a,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","23.1767956, 41.247251, 23.1767956, 41.247251",2013-06-05T01:26:26Z,jbecker,1,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [23.1767956, 41.247251]}",location-of-Kerkinitis-L,precise,representative,2100,1700,2013-08-01T21:10:34Z,/places/491635/location-of-Kerkinitis-L,/places/491635,41.247251,"41.247251,23.1767956",23.1767956,,M,modern,"1700.0,2100.0",location of Kerkinitis L.,89d82adbe6b2dde0194501982e7d05ab,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","23.1183114, 40.5822177, 23.1183114, 40.5822177",2014-06-25T23:25:29Z,jbecker,2,Representative location based on OpenStreetMap.,"mountain,","{""type"": ""Point"", ""coordinates"": [23.1183114, 40.5822177]}",osm-location,precise,,2100,1700,2016-07-27T02:21:47Z,/places/491636/osm-location,/places/491636,40.5822177,"40.5822177,23.1183114",23.1183114,,M,modern,"1700.0,2100.0",OSM location of Hortiatis,93fc149658ab1653e83f93786295343a,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","22.1710891, 40.7545506, 22.1710891, 40.7545506",2013-06-04T17:38:07Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [22.1710891, 40.7545506]}",location-of-Loudias-fl,precise,representative,2100,1700,2018-06-07T23:09:39Z,/places/491653/location-of-Loudias-fl,/places/491653,40.7545506,"40.7545506,22.1710891",22.1710891,,M,modern,"1700.0,2100.0",location of Loudias fl.,3e7e80209d2b8c78dac5adf1513371a7,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., E. Robinson","22.358611, 40.085556, 22.358611, 40.085556",2013-05-01T16:50:38Z,jbecker,1,Coordinates after GeoHack.,"mountain,","{""type"": ""Point"", ""coordinates"": [22.358611, 40.085556]}",location-of-olympus-m,precise,"associated_modern,",2100,1700,2018-06-07T23:51:06Z,/places/491677/location-of-olympus-m,/places/491677,40.085556,"40.085556,22.358611",22.358611,,M,modern,"1700.0,2100.0",GeoHack location of Olympus M.,3210153018d5a17a87b3ae48b4197056,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","23.6437183, 39.9832624, 23.6437183, 39.9832624",2013-05-27T19:58:19Z,jbecker,1,Location based on OpenStreetMap,"peninsula,","{""type"": ""Point"", ""coordinates"": [23.6437183, 39.9832624]}",location-of-pallene-phlegra,precise,representative,2100,1700,2013-07-21T13:05:39Z,/places/491682/location-of-pallene-phlegra,/places/491682,39.9832624,"39.9832624,23.6437183",23.6437183,,M,modern,"1700.0,2100.0",location of Pallene/Phlegra,1836e3b7256d3f9344f721ad1249390a,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","22.783333, 40.383333, 22.783333, 40.383333",2013-01-25T18:45:45Z,jbecker,0,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [22.783333, 40.383333]}",location-of-thermaic-gulf,precise,representative,2100,1700,2013-01-25T21:07:52Z,/places/491739/location-of-thermaic-gulf,/places/491739,40.383333,"40.383333,22.783333",22.783333,,M,modern,"1700.0,2100.0",location of Thermaic Gulf,ab805ecbea93305e5cffc2e9f2576816,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","22.13472, 40.15528, 22.13472, 40.15528",2013-01-25T20:52:11Z,jbecker,0,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [22.13472, 40.15528]}",location-of-titarion-m,precise,representative,2100,1700,2013-04-06T19:22:25Z,/places/491744/location-of-titarion-m,/places/491744,40.15528,"40.15528,22.13472",22.13472,,M,modern,"1700.0,2100.0",location of Titarion M.,7594cc06f59e0960520a90fc21f4fb9d,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","92.7745986, 9.1765923, 92.7745986, 9.1765923",2013-11-07T02:03:46Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [92.7745986, 9.1765923]}",car-nicobar-island,precise,representative,2100,1700,2013-11-25T03:44:23Z,/places/49903/car-nicobar-island,/places/49903,9.1765923,"9.1765923,92.7745986",92.7745986,,M,modern,"1700.0,2100.0",Car Nicobar Island,274b314dab921e4c2082355b24d639ec,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","93.114344, 8.2658973, 93.114344, 8.2658973",2013-11-07T02:05:54Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [93.114344, 8.2658973]}",teressa-island,precise,representative,2100,1700,2013-11-25T03:44:29Z,/places/49903/teressa-island,/places/49903,8.2658973,"8.2658973,93.114344",93.114344,,M,modern,"1700.0,2100.0",Teressa Island,776a955c8e4bbf6e43f70c595c98998d,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","93.8149758, 7.0233107, 93.8149758, 7.0233107",2013-11-07T02:07:40Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [93.8149758, 7.0233107]}",great-nicobar-island,precise,representative,2100,1700,2013-11-25T03:44:31Z,/places/49903/great-nicobar-island,/places/49903,7.0233107,"7.0233107,93.8149758",93.8149758,,M,modern,"1700.0,2100.0",Great Nicobar Island,c15524bb0a3745e260c0ff936291097b,,,,,28,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","81.48132, 6.18202, 81.48132, 6.18202",2015-01-17T22:05:07Z,jbecker,1,Representative location based on GeoNames.,"island,","{""type"": ""Point"", ""coordinates"": [81.48132, 6.18202]}",geonames-location-of-great-basses-reef,precise,"representative,",2100,1700,2016-08-04T14:31:45Z,/places/49906/geonames-location-of-great-basses-reef,/places/49906,6.18202,"6.18202,81.48132",81.48132,,M,modern,"1700.0,2100.0",GeoNames location of Great Basses reef,b2c9fee61345ceab98782af9cf8e82f5,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","77.169004, 12.2946099, 77.169004, 12.2946099",2013-04-25T01:16:45Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [77.169004, 12.2946099]}",location-of-Cabirus-fl,precise,representative,2100,1700,2013-04-26T14:02:30Z,/places/49931/location-of-Cabirus-fl,/places/49931,12.2946099,"12.2946099,77.169004",77.169004,,M,modern,"1700.0,2100.0",location of Cabirus fl.,9cb4ce77eba6d37aa0f8f3caaa8daa22,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","79.7154088, 9.5294243, 79.7154088, 9.5294243",2013-11-06T01:27:05Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [79.7154088, 9.5294243]}",location-of-neduntheevu,precise,representative,2100,1700,2013-11-26T01:47:37Z,/places/50033/location-of-neduntheevu,/places/50033,9.5294243,"9.5294243,79.7154088",79.7154088,,M,modern,"1700.0,2100.0",location of Neduntheevu,de359b4d7db9c09a0d0099472e701fa3,,,,,29,Classical,AFRICA,-600,,400
